0,1,exists,score,recon-score,kl-score
/data/SharedData/segmentation/freesurfer_asegs/pac_9037_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9037_aseg.nii.gz,True,-4687678.0,533878.1,-5221556.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9038_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9038_aseg.nii.gz,True,-4659407.0,567749.3,-5227156.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9039_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9039_aseg.nii.gz,True,-4767815.0,452773.06,-5220588.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9040_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9040_aseg.nii.gz,True,-4765047.0,456901.6,-5221948.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9041_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9041_aseg.nii.gz,True,-4737871.0,487201.16,-5225072.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9042_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9042_aseg.nii.gz,True,-4715688.5,508383.5,-5224072.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9043_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9043_aseg.nii.gz,True,-4713931.5,512110.56,-5226042.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9044_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9044_aseg.nii.gz,True,-4768455.5,461782.16,-5230237.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9045_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9045_aseg.nii.gz,True,-4644753.5,571133.0,-5215886.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9046_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9046_aseg.nii.gz,True,-4642055.5,575094.0,-5217149.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9047_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9047_aseg.nii.gz,True,-4304417.0,916384.75,-5220802.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9048_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9048_aseg.nii.gz,True,-4282511.0,932491.6,-5215002.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9049_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9049_aseg.nii.gz,True,-4716493.5,507281.8,-5223775.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9050_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9050_aseg.nii.gz,True,-4628201.0,580585.9,-5208787.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9051_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9051_aseg.nii.gz,True,-4438053.0,779479.2,-5217532.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9052_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9052_aseg.nii.gz,True,-4731255.0,483241.97,-5214497.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9053_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9053_aseg.nii.gz,True,-4707671.5,516994.84,-5224666.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9054_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9054_aseg.nii.gz,True,-4634977.5,587222.6,-5222200.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9056_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9056_aseg.nii.gz,True,-4742007.0,486940.8,-5228948.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9057_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9057_aseg.nii.gz,True,-4754309.0,471208.88,-5225518.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9058_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9058_aseg.nii.gz,True,-4648114.0,569986.1,-5218100.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9059_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9059_aseg.nii.gz,True,-4330690.0,892012.75,-5222703.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9060_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9060_aseg.nii.gz,True,-4781307.5,446498.1,-5227805.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9061_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9061_aseg.nii.gz,True,-4748771.0,472926.75,-5221698.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9062_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9062_aseg.nii.gz,True,-4804572.0,423878.47,-5228450.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9063_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9063_aseg.nii.gz,True,-4649303.0,564559.8,-5213863.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9064_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9064_aseg.nii.gz,True,-4419256.0,786862.4,-5206118.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9065_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9065_aseg.nii.gz,True,-4406182.5,817783.9,-5223966.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9067_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9067_aseg.nii.gz,True,-4733033.0,487106.25,-5220139.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9068_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9068_aseg.nii.gz,True,-4681194.5,540942.44,-5222137.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9069_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9069_aseg.nii.gz,True,-4667432.5,551330.5,-5218763.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9070_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9070_aseg.nii.gz,True,-4588981.0,629402.8,-5218384.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9071_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9071_aseg.nii.gz,True,-4658156.0,567428.94,-5225585.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9074_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9074_aseg.nii.gz,True,-4714108.0,506403.38,-5220511.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9076_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9076_aseg.nii.gz,True,-4720767.5,501150.72,-5221918.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9077_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9077_aseg.nii.gz,True,-4639356.5,577531.0,-5216887.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9078_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9078_aseg.nii.gz,True,-4761789.5,465817.9,-5227607.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9079_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9079_aseg.nii.gz,True,-4631995.0,591478.75,-5223474.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9080_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9080_aseg.nii.gz,True,-4726353.5,503969.47,-5230323.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9081_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9081_aseg.nii.gz,True,-4722475.0,502681.9,-5225157.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9082_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9082_aseg.nii.gz,True,-4600400.0,619799.75,-5220199.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9083_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9083_aseg.nii.gz,True,-4752898.0,471514.94,-5224413.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9084_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9084_aseg.nii.gz,True,-4628794.5,598061.56,-5226856.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9085_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9085_aseg.nii.gz,True,-4607430.0,612903.06,-5220333.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9086_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9086_aseg.nii.gz,True,-4700816.5,517857.94,-5218674.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9087_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9087_aseg.nii.gz,True,-4811663.0,414548.25,-5226211.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9089_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9089_aseg.nii.gz,True,-4758838.5,466955.03,-5225793.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9090_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9090_aseg.nii.gz,True,-4634392.0,571431.1,-5205823.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9091_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9091_aseg.nii.gz,True,-4656202.0,568090.75,-5224293.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9092_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9092_aseg.nii.gz,True,-4766837.0,452865.03,-5219702.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9093_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9093_aseg.nii.gz,True,-4734784.0,495889.88,-5230674.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9094_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9094_aseg.nii.gz,True,-4682776.5,534149.4,-5216926.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9095_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9095_aseg.nii.gz,True,-4703083.0,518279.8,-5221363.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9096_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9096_aseg.nii.gz,True,-4715183.5,514688.72,-5229872.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9097_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9097_aseg.nii.gz,True,-4723595.0,501284.84,-5224880.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9098_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9098_aseg.nii.gz,True,-4769437.0,459694.0,-5229131.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9099_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9099_aseg.nii.gz,True,-4734928.0,493096.53,-5228024.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9100_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9100_aseg.nii.gz,True,-4736025.0,489947.7,-5225972.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9101_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9101_aseg.nii.gz,True,-4701849.5,522588.9,-5224438.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9102_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9102_aseg.nii.gz,True,-4742767.0,475591.25,-5218358.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9103_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9103_aseg.nii.gz,True,-4649505.0,567548.25,-5217053.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9104_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9104_aseg.nii.gz,True,-4754255.0,467564.44,-5221819.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9105_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9105_aseg.nii.gz,True,-4760366.0,466427.78,-5226794.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9106_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9106_aseg.nii.gz,True,-4786630.0,437792.66,-5224422.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9107_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9107_aseg.nii.gz,True,-4759522.5,468124.5,-5227647.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9108_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9108_aseg.nii.gz,True,-4410612.0,804778.5,-5215390.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9112_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9112_aseg.nii.gz,True,-4643245.0,572359.25,-5215604.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9114_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9114_aseg.nii.gz,True,-4682990.5,542480.06,-5225470.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9115_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9115_aseg.nii.gz,True,-4747696.0,482251.4,-5229947.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9116_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9116_aseg.nii.gz,True,-4774039.0,453469.3,-5227508.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9117_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9117_aseg.nii.gz,True,-4765909.0,460510.16,-5226419.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9118_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9118_aseg.nii.gz,True,-4665906.0,559085.4,-5224991.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9119_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9119_aseg.nii.gz,True,-4663150.5,562083.56,-5225234.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9120_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9120_aseg.nii.gz,True,-4607332.5,610048.1,-5217380.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9121_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9121_aseg.nii.gz,True,-4710468.5,509972.62,-5220441.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9122_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9122_aseg.nii.gz,True,-4767060.5,460404.34,-5227465.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9123_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9123_aseg.nii.gz,True,-4707362.5,508271.88,-5215634.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9124_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9124_aseg.nii.gz,True,-4739088.0,488755.9,-5227844.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9125_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9125_aseg.nii.gz,True,-4726584.5,498649.62,-5225234.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9126_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9126_aseg.nii.gz,True,-4650377.5,574360.9,-5224738.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9127_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9127_aseg.nii.gz,True,-4813382.0,411160.75,-5224543.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9128_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9128_aseg.nii.gz,True,-4520210.5,691845.94,-5212056.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9129_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9129_aseg.nii.gz,True,-4783740.5,446207.38,-5229948.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9130_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9130_aseg.nii.gz,True,-4781613.0,442065.06,-5223678.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9131_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9131_aseg.nii.gz,True,-4737080.5,489666.03,-5226746.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9132_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9132_aseg.nii.gz,True,-4684754.0,541448.25,-5226202.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9133_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9133_aseg.nii.gz,True,-4703610.5,513891.12,-5217501.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9134_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9134_aseg.nii.gz,True,-4791795.5,432389.4,-5224185.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9135_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9135_aseg.nii.gz,True,-4669373.5,549777.4,-5219151.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9136_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9136_aseg.nii.gz,True,-4544308.0,678892.8,-5223201.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9137_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9137_aseg.nii.gz,True,-4753079.0,475274.94,-5228354.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9138_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9138_aseg.nii.gz,True,-4733216.0,482437.94,-5215654.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9139_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9139_aseg.nii.gz,True,-4785763.5,418244.53,-5204008.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9140_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9140_aseg.nii.gz,True,-4685467.5,526163.0,-5211630.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9141_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9141_aseg.nii.gz,True,-4741723.0,485722.75,-5227445.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9142_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9142_aseg.nii.gz,True,-4762153.0,464150.53,-5226303.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9143_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9143_aseg.nii.gz,True,-4731358.0,487550.16,-5218908.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9144_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9144_aseg.nii.gz,True,-4817197.5,407712.94,-5224910.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9145_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9145_aseg.nii.gz,True,-4747637.5,483337.0,-5230974.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9147_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9147_aseg.nii.gz,True,-4718388.0,508860.22,-5227248.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9148_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9148_aseg.nii.gz,True,-4688191.0,531252.2,-5219443.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9149_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9149_aseg.nii.gz,True,-4685696.0,519141.9,-5204838.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9150_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9150_aseg.nii.gz,True,-4755493.5,470371.78,-5225865.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9151_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9151_aseg.nii.gz,True,-4699991.5,526744.44,-5226736.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9153_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9153_aseg.nii.gz,True,-4688836.0,535109.75,-5223946.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9154_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9154_aseg.nii.gz,True,-4733636.5,485255.66,-5218892.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9155_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9155_aseg.nii.gz,True,-4670124.0,549055.3,-5219179.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9156_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9156_aseg.nii.gz,True,-4677704.0,543896.06,-5221600.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9157_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9157_aseg.nii.gz,True,-4690256.0,530213.7,-5220469.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9158_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9158_aseg.nii.gz,True,-4462589.5,751544.3,-5214134.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9159_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9159_aseg.nii.gz,True,-4432690.0,785932.75,-5218622.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9160_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9160_aseg.nii.gz,True,-4785147.5,432213.3,-5217361.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9161_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9161_aseg.nii.gz,True,-4314336.0,868509.56,-5182845.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9162_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9162_aseg.nii.gz,True,-4743287.0,481077.88,-5224365.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9163_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9163_aseg.nii.gz,True,-4527855.0,688176.0,-5216031.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9164_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9164_aseg.nii.gz,True,-4791274.0,437428.03,-5228702.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9165_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9165_aseg.nii.gz,True,-4702991.0,520053.5,-5223044.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9166_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9166_aseg.nii.gz,True,-4724059.0,470445.0,-5194504.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9167_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9167_aseg.nii.gz,True,-4708427.5,517608.0,-5226035.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9168_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9168_aseg.nii.gz,True,-4735432.0,492864.94,-5228297.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9169_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9169_aseg.nii.gz,True,-4588466.5,633925.44,-5222392.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9170_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9170_aseg.nii.gz,True,-4699440.5,517250.38,-5216691.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9172_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9172_aseg.nii.gz,True,-4757146.0,460446.8,-5217593.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9173_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9173_aseg.nii.gz,True,-4713843.5,507709.44,-5221553.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9174_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9174_aseg.nii.gz,True,-4665172.0,546565.75,-5211738.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9175_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9175_aseg.nii.gz,True,-4670802.5,550422.3,-5221225.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9176_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9176_aseg.nii.gz,True,-4656319.5,566232.4,-5222552.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9177_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9177_aseg.nii.gz,True,-4531404.0,685572.2,-5216976.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9178_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9178_aseg.nii.gz,True,-4529993.5,692018.56,-5222012.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9179_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9179_aseg.nii.gz,True,-4788546.5,441094.4,-5229641.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9180_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9180_aseg.nii.gz,True,-4704685.5,520182.66,-5224868.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9181_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9181_aseg.nii.gz,True,-4701491.0,528508.25,-5229999.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9183_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9183_aseg.nii.gz,True,-4689626.5,530668.3,-5220295.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9184_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9184_aseg.nii.gz,True,-4628806.0,588496.1,-5217302.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9185_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9185_aseg.nii.gz,True,-4613452.0,603627.56,-5217079.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9186_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9186_aseg.nii.gz,True,-4763064.0,463940.53,-5227004.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9187_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9187_aseg.nii.gz,True,-4807104.5,418783.66,-5225888.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9188_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9188_aseg.nii.gz,True,-4689453.0,523659.88,-5213113.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9190_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9190_aseg.nii.gz,True,-4645627.5,573540.2,-5219167.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9191_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9191_aseg.nii.gz,True,-4230776.0,977031.56,-5207807.5
/data/SharedData/segmentation/freesurfer_asegs/pac_9192_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9192_aseg.nii.gz,True,-4784851.0,437683.0,-5222534.0
/data/SharedData/segmentation/freesurfer_asegs/pac_9193_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_9193_aseg.nii.gz,True,-4814709.5,417485.9,-5232195.5
